experiment,setting,setting_name,T,rep,method,action,reward_abs_mu,rescaled_subopt,correct
mab,1,Optimal,1000,9,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,pess_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,9,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,9,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,9,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,9,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,9,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,9,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,clip_0.5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,9,clip_5,3,0.0,0.05,0
mab,1,Optimal,1000,9,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,9,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,10,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,10,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,10,pess_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,10,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,10,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,10,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,10,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,10,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,10,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,10,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,10,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,10,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,10,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,10,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,10,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,10,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,10,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,11,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,11,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,11,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,11,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,11,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,11,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,11,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,11,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,11,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,11,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,1000,11,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,1000,11,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,1000,11,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,11,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,11,clip_5,3,0.0,0.05,0
mab,1,Optimal,1000,11,clip_10,3,0.0,0.05,0
mab,1,Optimal,1000,11,clip_15,3,0.0,0.05,0
mab,1,Optimal,1000,12,greedy,3,0.0,0.05,0
mab,1,Optimal,1000,12,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,1000,12,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,12,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,12,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,12,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,12,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,12,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,12,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,12,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,1000,12,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,1000,12,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,1000,12,clip_1,0,0.0,0.05,0
mab,1,Optimal,1000,12,clip_2,3,0.0,0.05,0
mab,1,Optimal,1000,12,clip_5,3,0.0,0.05,0
mab,1,Optimal,1000,12,clip_10,3,0.0,0.05,0
mab,1,Optimal,1000,12,clip_15,3,0.0,0.05,0
mab,1,Optimal,1000,13,greedy,2,0.01,0.04,0
mab,1,Optimal,1000,13,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,1000,13,pess_0.2,2,0.01,0.04,0
mab,1,Optimal,1000,13,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,13,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,13,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,13,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,13,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,13,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,13,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,1000,13,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,1000,13,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,1000,13,clip_1,2,0.01,0.04,0
mab,1,Optimal,1000,13,clip_2,2,0.01,0.04,0
mab,1,Optimal,1000,13,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,13,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,13,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,14,greedy,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,14,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,14,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,14,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,14,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,14,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,14,clip_2,1,0.05,0.0,1
mab,1,Optimal,1000,14,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,14,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,14,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,15,greedy,3,0.0,0.05,0
mab,1,Optimal,1000,15,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,1000,15,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,15,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,15,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,15,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,15,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,15,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,15,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,15,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,1000,15,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,1000,15,clip_0.5,3,0.0,0.05,0
mab,1,Optimal,1000,15,clip_1,3,0.0,0.05,0
mab,1,Optimal,1000,15,clip_2,3,0.0,0.05,0
mab,1,Optimal,1000,15,clip_5,3,0.0,0.05,0
mab,1,Optimal,1000,15,clip_10,3,0.0,0.05,0
mab,1,Optimal,1000,15,clip_15,3,0.0,0.05,0
mab,1,Optimal,1000,16,greedy,3,0.0,0.05,0
mab,1,Optimal,1000,16,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,16,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,16,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,16,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,16,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,16,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,16,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,16,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,16,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,1000,16,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,1000,16,clip_0.5,3,0.0,0.05,0
mab,1,Optimal,1000,16,clip_1,3,0.0,0.05,0
mab,1,Optimal,1000,16,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,16,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,16,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,16,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,17,greedy,3,0.0,0.05,0
mab,1,Optimal,1000,17,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,1000,17,pess_0.2,3,0.0,0.05,0
mab,1,Optimal,1000,17,pess_0.5,3,0.0,0.05,0
mab,1,Optimal,1000,17,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,17,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,17,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,17,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,17,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,17,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,1000,17,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,1000,17,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,1000,17,clip_1,3,0.0,0.05,0
mab,1,Optimal,1000,17,clip_2,3,0.0,0.05,0
mab,1,Optimal,1000,17,clip_5,3,0.0,0.05,0
mab,1,Optimal,1000,17,clip_10,3,0.0,0.05,0
mab,1,Optimal,1000,17,clip_15,3,0.0,0.05,0
mab,1,Optimal,1000,18,greedy,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,18,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,18,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,18,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,18,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,18,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,18,clip_2,1,0.05,0.0,1
mab,1,Optimal,1000,18,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,18,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,18,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,pess_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,19,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,19,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,19,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,19,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,19,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,19,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,clip_0.5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,19,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,19,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,19,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,20,greedy,3,0.0,0.05,0
mab,1,Optimal,1000,20,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,20,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,20,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,20,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,20,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,20,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,20,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,20,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,20,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,20,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,20,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,20,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,20,clip_2,3,0.0,0.05,0
mab,1,Optimal,1000,20,clip_5,3,0.0,0.05,0
mab,1,Optimal,1000,20,clip_10,3,0.0,0.05,0
mab,1,Optimal,1000,20,clip_15,3,0.0,0.05,0
mab,1,Optimal,1000,21,greedy,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,21,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,21,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,21,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,21,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,21,clip_1,2,0.01,0.04,0
mab,1,Optimal,1000,21,clip_2,2,0.01,0.04,0
mab,1,Optimal,1000,21,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,21,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,21,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,22,greedy,2,0.01,0.04,0
mab,1,Optimal,1000,22,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,1000,22,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,22,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,22,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,22,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,22,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,22,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,22,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,22,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,1000,22,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,1000,22,clip_0.5,3,0.0,0.05,0
mab,1,Optimal,1000,22,clip_1,3,0.0,0.05,0
mab,1,Optimal,1000,22,clip_2,3,0.0,0.05,0
mab,1,Optimal,1000,22,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,22,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,22,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,23,greedy,2,0.01,0.04,0
mab,1,Optimal,1000,23,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,23,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,23,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,23,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,23,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,23,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,23,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,23,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,23,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,23,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,23,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,23,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,23,clip_2,1,0.05,0.0,1
mab,1,Optimal,1000,23,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,23,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,23,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,24,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,24,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,24,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,24,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,24,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,24,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,24,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,24,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,24,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,24,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,24,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,24,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,24,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,24,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,24,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,24,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,24,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,25,greedy,0,0.0,0.05,0
mab,1,Optimal,1000,25,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,25,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,25,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,25,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,25,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,25,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,25,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,25,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,25,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,1000,25,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,25,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,25,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,25,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,25,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,25,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,25,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,1000,26,greedy,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,26,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,26,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,1000,26,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,1000,26,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,1000,26,clip_1,2,0.01,0.04,0
mab,1,Optimal,1000,26,clip_2,2,0.01,0.04,0
mab,1,Optimal,1000,26,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,26,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,26,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,27,greedy,2,0.01,0.04,0
mab,1,Optimal,1000,27,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,27,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,27,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,27,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,27,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,27,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,27,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,27,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,27,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,27,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,27,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,27,clip_1,1,0.05,0.0,1
mab,1,Optimal,1000,27,clip_2,1,0.05,0.0,1
mab,1,Optimal,1000,27,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,27,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,27,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,28,greedy,0,0.0,0.05,0
mab,1,Optimal,1000,28,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,1000,28,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,1000,28,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,28,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,28,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,28,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,28,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,28,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,28,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,1000,28,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,1000,28,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,1000,28,clip_1,0,0.0,0.05,0
mab,1,Optimal,1000,28,clip_2,0,0.0,0.05,0
mab,1,Optimal,1000,28,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,28,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,28,clip_15,2,0.01,0.04,0
mab,1,Optimal,1000,29,greedy,2,0.01,0.04,0
mab,1,Optimal,1000,29,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,1000,29,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,29,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,1000,29,pess_1,1,0.05,0.0,1
mab,1,Optimal,1000,29,pess_2,1,0.05,0.0,1
mab,1,Optimal,1000,29,pess_5,1,0.05,0.0,1
mab,1,Optimal,1000,29,pess_10,1,0.05,0.0,1
mab,1,Optimal,1000,29,pess_15,1,0.05,0.0,1
mab,1,Optimal,1000,29,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,1000,29,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,1000,29,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,1000,29,clip_1,2,0.01,0.04,0
mab,1,Optimal,1000,29,clip_2,2,0.01,0.04,0
mab,1,Optimal,1000,29,clip_5,2,0.01,0.04,0
mab,1,Optimal,1000,29,clip_10,2,0.01,0.04,0
mab,1,Optimal,1000,29,clip_15,2,0.01,0.04,0
mab,2,Suboptimal,100,0,greedy,3,0.01,0.04,0
mab,2,Suboptimal,100,0,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,0,clip_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,0,clip_0.2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,0,clip_0.5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,0,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,0,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,0,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,0,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,0,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,1,greedy,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,1,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,1,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,1,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,1,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,1,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,2,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,2,pess_0.1,0,0.0,0.05,0
mab,2,Suboptimal,100,2,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,2,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,2,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,2,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,2,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,2,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,2,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,100,2,clip_0.1,0,0.0,0.05,0
mab,2,Suboptimal,100,2,clip_0.2,0,0.0,0.05,0
mab,2,Suboptimal,100,2,clip_0.5,0,0.0,0.05,0
mab,2,Suboptimal,100,2,clip_1,0,0.0,0.05,0
mab,2,Suboptimal,100,2,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,2,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,2,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,2,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,100,3,greedy,3,0.01,0.04,0
